place,title,time,pay,date
서울 중구,"제일제면소 두타점 스텝 모집 9,860원(주휴수당 별도)",11:00~16:00,"시급 9,860",32분전
서울 중구,"제일제면소 두타점 스텝 모집 9,860원(주휴수당 별도)",11:00~16:00,"시급 9,860",32분전
서울 중구,"제일제면소 두타점 스텝 모집 9,860원(주휴수당 별도)",11:00~16:00,"시급 9,860",34분전
서울 중구,"제일제면소 두타점 스텝 모집 9,860원(주휴수당 별도)",11:00~16:00,"시급 9,860",34분전
서울 중구,"제일제면소 두타점 스텝 모집 9,860원(주휴수당 별도)",11:00~16:00,"시급 9,860",08/01
